date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:11	227/227	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2006:46:12%20GMT	https://facket-openting.com/d/893c0307-2654-4ab9-9870-396a5d2a33a2.js?noscript=true&lpurl=	C:/Users/User/Music/MM88/SPINWHEEL/facket-openting.com/d/893c0307-2654-4ab9-9870-396a5d2a33a2d349.js	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:13	1308805/1308805	---M--	200	added ('OK')	image/png	etag:%228c61b72184ec50da216f48d15eb188ae%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/bg.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/bg.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:14	210012/210012	---M--	200	added ('OK')	image/png	etag:%2245334f2cb708e9724dea65d8ce6b0639%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/glare.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/glare.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:16	727663/727663	---M--	200	added ('OK')	image/png	etag:%22357705740cc5ce895cc251c53e98822f%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/header.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/header.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:16	51272/51272	---M--	200	added ('OK')	image/png	etag:%22d8398ac6c16d0923282588ca3926d62a%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/claim-now-btn.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/claim-now-btn.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:16	14570/14570	---M--	200	added ('OK')	image/png	etag:%226f38f7a013440d7e08265459c013b3e7%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/gold-coin-right.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/gold-coin-right.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:17	21922/21922	---M--	200	added ('OK')	image/png	etag:%22642648004f32712870c3a023b2bcab36%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/gold-coin-left.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/gold-coin-left.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:17	592227/592227	---M--	200	added ('OK')	image/png	etag:%2256fab6b47135cbe0bed29a4724d316dc%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/wheel-on-2.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/wheel-on-2.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:17	88098/88098	---M--	200	added ('OK')	image/png	etag:%2281b442d21f0dbb2ea5522385b9a7f887%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/wheel.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/wheel.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:17	20561/20561	---M--	200	added ('OK')	image/png	etag:%226734b32e294bfa59f9e8d0271ce71eda%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/coin-blur.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/coin-blur.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:17	14833/14833	---M--	200	added ('OK')	image/png	etag:%22b433541a9d09da92fca439c2bfebd973%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/coin-wheel.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/coin-wheel.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:18	16530/16530	---M--	200	added ('OK')	image/png	etag:%22cef547b7c8505a08f5e4f4d6f71fee22%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/top-right-coin.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/top-right-coin.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
14:46:18	41174/41174	---M--	200	added ('OK')	image/png	etag:%226e2c97df02e59c828ba2dda7b7b3662b%22	https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/claim-now.png	C:/Users/User/Music/MM88/SPINWHEEL/hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/images/claim-now.png	(from https://hgsmaker.com/01455-why-you-shouldnt-add-yeast-to-mashed-potatoes01/?ad_id=120208847424410250&adset_id=120208847350700250&campaign_id=120208847350490250&ad_name=GIF+B&adset_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&campaign_name=MBAFFMYE956_MB8_MY_ABO_ABI_893c0307-2654-4ab9-9870-396a5d2a33a2&source=fb&placement=Facebook_Desktop_Feed&pid=1578813526293580&cpid=893c0307-2654-4ab9-9870-396a5d2a33a2&lpid=4416fe61-a6ba-4182-8020-f9aa653ac4c8&fbclid=IwAR2W1DZRHCAn_-ADKi1ZCuifc07-KexJjF4zm5wFdNriBtSDLDBouLPrhkw_aem_AfJted9On23IIEUPkB9kgOkjQFmdo-YsN28R9stucCwsctXoiJsphenaqq7VPYnCtQTYtMwNkqCwkzPE-FjHzeCm)
